#heuristic2.csv
#
#
#
group,number,graphname,n_vertices,n_edges,duration,studentDfvsLen,studentDfvs,goodDfvsLen
h2,114140,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114141,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114142,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114143,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114144,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114145,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114146,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114147,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114148,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114149,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114150,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114151,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114152,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114153,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114154,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114155,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114156,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114157,acyc_5000-15.txt,5000,75163,23700,0,,0
h2,114158,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114159,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114160,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114161,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114162,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114163,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114164,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114165,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114166,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114167,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114168,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114169,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114170,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114171,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114172,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114173,acyc_5000-15.txt,5000,75163,400,0,,0
h2,114174,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114175,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114176,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114177,acyc_5000-15.txt,5000,75163,25300,0,,0
h2,114178,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114179,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114180,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114181,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114182,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114183,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114184,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114185,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114186,acyc_5000-15.txt,5000,75163,400,0,,0
h2,114187,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114188,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114189,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114190,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114191,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114192,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114193,acyc_5000-15.txt,5000,75163,400,0,,0
h2,114194,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114195,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114196,acyc_5000-15.txt,5000,75163,300,0,,0
h2,114197,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114198,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114199,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114200,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114201,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114202,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114203,acyc_5000-15.txt,5000,75163,1400,0,,0
h2,114204,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114205,acyc_5000-15.txt,5000,75163,400,0,,0
h2,114206,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114207,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114208,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114209,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114210,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114211,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114212,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114213,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114214,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114215,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114216,acyc_5000-15.txt,5000,75163,400,0,,0
h2,114217,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114218,acyc_5000-15.txt,5000,75163,1100,0,,0
h2,114219,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114220,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114221,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114222,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114223,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114224,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114225,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114226,acyc_5000-15.txt,5000,75163,400,0,,0
h2,114227,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114228,acyc_5000-15.txt,5000,75163,300,0,,0
h2,114229,acyc_5000-15.txt,5000,75163,400,0,,0
h2,114230,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114231,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114232,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114233,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114234,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114235,acyc_5000-15.txt,5000,75163,400,0,,0
h2,114236,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114237,acyc_5000-15.txt,5000,75163,1100,0,,0
h2,114238,acyc_5000-15.txt,5000,75163,1100,0,,0
h2,114239,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114240,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114241,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114242,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114243,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114244,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114245,acyc_5000-15.txt,5000,75163,1300,0,,0
h2,114246,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114247,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114248,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114249,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114250,acyc_5000-15.txt,5000,75163,1600,0,,0
h2,114251,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114252,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114253,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114254,acyc_5000-15.txt,5000,75163,1700,0,,0
h2,114255,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114256,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114257,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114258,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114259,acyc_5000-15.txt,5000,75163,1100,0,,0
h2,114260,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114261,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114262,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114263,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114264,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114265,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114266,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114267,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114268,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114269,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114270,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114271,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114272,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114273,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114274,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114275,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114276,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114277,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114278,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114279,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114280,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114281,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114282,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114283,acyc_5000-15.txt,5000,75163,300,0,,0
h2,114284,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114285,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114286,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114287,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114288,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114289,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114290,acyc_5000-15.txt,5000,75163,400,0,,0
h2,114291,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114292,acyc_5000-15.txt,5000,75163,400,0,,0
h2,114293,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114294,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114295,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114296,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114297,acyc_5000-15.txt,5000,75163,1100,0,,0
h2,114298,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114299,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114300,acyc_5000-15.txt,5000,75163,300,0,,0
h2,114301,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114302,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114303,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114304,acyc_5000-15.txt,5000,75163,400,0,,0
h2,114305,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114306,acyc_5000-15.txt,5000,75163,300,0,,0
h2,114307,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114308,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114309,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114310,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114311,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114312,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114313,acyc_5000-15.txt,5000,75163,400,0,,0
h2,114314,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114315,acyc_5000-15.txt,5000,75163,400,0,,0
h2,114316,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114317,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114318,acyc_5000-15.txt,5000,75163,400,0,,0
h2,114319,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114320,acyc_5000-15.txt,5000,75163,400,0,,0
h2,114321,acyc_5000-15.txt,5000,75163,300,0,,0
h2,114322,acyc_5000-15.txt,5000,75163,400,0,,0
h2,114323,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114324,acyc_5000-15.txt,5000,75163,300,0,,0
h2,114325,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114326,acyc_5000-15.txt,5000,75163,1100,0,,0
h2,114327,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114328,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114329,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114330,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114331,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114332,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114333,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114334,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114335,acyc_5000-15.txt,5000,75163,300,0,,0
h2,114336,acyc_5000-15.txt,5000,75163,400,0,,0
h2,114337,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114338,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114339,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114340,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114341,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114342,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114343,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114344,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114345,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114346,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114347,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114348,acyc_5000-15.txt,5000,75163,1300,0,,0
h2,114349,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114350,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114351,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114352,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114353,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114354,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114355,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114356,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114357,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114358,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114359,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114360,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114361,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114362,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114363,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114364,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114365,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114366,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114367,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114368,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114369,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114370,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114371,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114372,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114373,acyc_5000-15.txt,5000,75163,400,0,,0
h2,114374,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114375,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114376,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114377,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114378,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114379,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114380,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114381,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114382,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114383,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114384,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114385,acyc_5000-15.txt,5000,75163,18000,0,,0
h2,114386,acyc_5000-15.txt,5000,75163,1400,0,,0
h2,114387,acyc_5000-15.txt,5000,75163,1900,0,,0
h2,114388,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114389,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114390,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114391,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114392,acyc_5000-15.txt,5000,75163,1100,0,,0
h2,114393,acyc_5000-15.txt,5000,75163,1400,0,,0
h2,114394,acyc_5000-15.txt,5000,75163,1100,0,,0
h2,114395,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114396,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114397,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114398,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114399,acyc_5000-15.txt,5000,75163,1300,0,,0
h2,114400,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114401,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114402,acyc_5000-15.txt,5000,75163,1300,0,,0
h2,114403,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114404,acyc_5000-15.txt,5000,75163,1400,0,,0
h2,114405,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114406,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114407,acyc_5000-15.txt,5000,75163,1600,0,,0
h2,114408,acyc_5000-15.txt,5000,75163,1400,0,,0
h2,114409,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114410,acyc_5000-15.txt,5000,75163,6700,0,,0
h2,114411,acyc_5000-15.txt,5000,75163,1400,0,,0
h2,114412,acyc_5000-15.txt,5000,75163,1100,0,,0
h2,114413,acyc_5000-15.txt,5000,75163,1100,0,,0
h2,114414,acyc_5000-15.txt,5000,75163,1400,0,,0
h2,114415,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114416,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114417,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114418,acyc_5000-15.txt,5000,75163,1500,0,,0
h2,114419,acyc_5000-15.txt,5000,75163,13000,0,,0
h2,114420,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114421,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114422,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114423,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114424,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114425,acyc_5000-15.txt,5000,75163,1100,0,,0
h2,114426,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114427,acyc_5000-15.txt,5000,75163,1100,0,,0
h2,114428,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114429,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114430,acyc_5000-15.txt,5000,75163,1600,0,,0
h2,114431,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114432,acyc_5000-15.txt,5000,75163,1100,0,,0
h2,114433,acyc_5000-15.txt,5000,75163,1300,0,,0
h2,114434,acyc_5000-15.txt,5000,75163,1500,0,,0
h2,114435,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114436,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114437,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114438,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114439,acyc_5000-15.txt,5000,75163,1100,0,,0
h2,114440,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114441,acyc_5000-15.txt,5000,75163,1300,0,,0
h2,114442,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114443,acyc_5000-15.txt,5000,75163,1400,0,,0
h2,114444,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114445,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114446,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114447,acyc_5000-15.txt,5000,75163,1100,0,,0
h2,114448,acyc_5000-15.txt,5000,75163,1600,0,,0
h2,114449,acyc_5000-15.txt,5000,75163,1700,0,,0
h2,114450,acyc_5000-15.txt,5000,75163,2000,0,,0
h2,114451,acyc_5000-15.txt,5000,75163,400,0,,0
h2,114452,acyc_5000-15.txt,5000,75163,1600,0,,0
h2,114453,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114454,acyc_5000-15.txt,5000,75163,1100,0,,0
h2,114455,acyc_5000-15.txt,5000,75163,1500,0,,0
h2,114456,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114457,acyc_5000-15.txt,5000,75163,1100,0,,0
h2,114458,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114459,acyc_5000-15.txt,5000,75163,2100,0,,0
h2,114460,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114461,acyc_5000-15.txt,5000,75163,1600,0,,0
h2,114462,acyc_5000-15.txt,5000,75163,1800,0,,0
h2,114463,acyc_5000-15.txt,5000,75163,1900,0,,0
h2,114464,acyc_5000-15.txt,5000,75163,1300,0,,0
h2,114465,acyc_5000-15.txt,5000,75163,1600,0,,0
h2,114466,acyc_5000-15.txt,5000,75163,1400,0,,0
h2,114467,acyc_5000-15.txt,5000,75163,24000,0,,0
h2,114468,acyc_5000-15.txt,5000,75163,1700,0,,0
h2,114469,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114470,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114471,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114472,acyc_5000-15.txt,5000,75163,1600,0,,0
h2,114473,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114474,acyc_5000-15.txt,5000,75163,1500,0,,0
h2,114475,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114476,acyc_5000-15.txt,5000,75163,1400,0,,0
h2,114477,acyc_5000-15.txt,5000,75163,1400,0,,0
h2,114478,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114479,acyc_5000-15.txt,5000,75163,1800,0,,0
h2,114480,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114481,acyc_5000-15.txt,5000,75163,2100,0,,0
h2,114482,acyc_5000-15.txt,5000,75163,4100,0,,0
h2,114483,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114484,acyc_5000-15.txt,5000,75163,1700,0,,0
h2,114485,acyc_5000-15.txt,5000,75163,2500,0,,0
h2,114486,acyc_5000-15.txt,5000,75163,2100,0,,0
h2,114487,acyc_5000-15.txt,5000,75163,2200,0,,0
h2,114488,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114489,acyc_5000-15.txt,5000,75163,2300,0,,0
h2,114490,acyc_5000-15.txt,5000,75163,1700,0,,0
h2,114491,acyc_5000-15.txt,5000,75163,1400,0,,0
h2,114492,acyc_5000-15.txt,5000,75163,1300,0,,0
h2,114493,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114494,acyc_5000-15.txt,5000,75163,3400,0,,0
h2,114495,acyc_5000-15.txt,5000,75163,1800,0,,0
h2,114496,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114497,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114498,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114499,acyc_5000-15.txt,5000,75163,2500,0,,0
h2,114500,acyc_5000-15.txt,5000,75163,1800,0,,0
h2,114501,acyc_5000-15.txt,5000,75163,1100,0,,0
h2,114502,acyc_5000-15.txt,5000,75163,1700,0,,0
h2,114503,acyc_5000-15.txt,5000,75163,4900,0,,0
h2,114504,acyc_5000-15.txt,5000,75163,1400,0,,0
h2,114505,acyc_5000-15.txt,5000,75163,2500,0,,0
h2,114506,acyc_5000-15.txt,5000,75163,2600,0,,0
h2,114507,acyc_5000-15.txt,5000,75163,2400,0,,0
h2,114508,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114509,acyc_5000-15.txt,5000,75163,1900,0,,0
h2,114510,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114511,acyc_5000-15.txt,5000,75163,2200,0,,0
h2,114512,acyc_5000-15.txt,5000,75163,1600,0,,0
h2,114513,acyc_5000-15.txt,5000,75163,2000,0,,0
h2,114514,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114515,acyc_5000-15.txt,5000,75163,1900,0,,0
h2,114516,acyc_5000-15.txt,5000,75163,1300,0,,0
h2,114517,acyc_5000-15.txt,5000,75163,1900,0,,0
h2,114518,acyc_5000-15.txt,5000,75163,2700,0,,0
h2,114519,acyc_5000-15.txt,5000,75163,3100,0,,0
h2,114520,acyc_5000-15.txt,5000,75163,1700,0,,0
h2,114521,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114522,acyc_5000-15.txt,5000,75163,2000,0,,0
h2,114523,acyc_5000-15.txt,5000,75163,1600,0,,0
h2,114524,acyc_5000-15.txt,5000,75163,3000,0,,0
h2,114525,acyc_5000-15.txt,5000,75163,1500,0,,0
h2,114526,acyc_5000-15.txt,5000,75163,1600,0,,0
h2,114527,acyc_5000-15.txt,5000,75163,1600,0,,0
h2,114528,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114529,acyc_5000-15.txt,5000,75163,2000,0,,0
h2,114530,acyc_5000-15.txt,5000,75163,1300,0,,0
h2,114531,acyc_5000-15.txt,5000,75163,2300,0,,0
h2,114532,acyc_5000-15.txt,5000,75163,1700,0,,0
h2,114533,acyc_5000-15.txt,5000,75163,1500,0,,0
h2,114534,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114535,acyc_5000-15.txt,5000,75163,24300,0,,0
h2,114536,acyc_5000-15.txt,5000,75163,2000,0,,0
h2,114537,acyc_5000-15.txt,5000,75163,1800,0,,0
h2,114538,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114539,acyc_5000-15.txt,5000,75163,2200,0,,0
h2,114540,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114541,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114542,acyc_5000-15.txt,5000,75163,1900,0,,0
h2,114543,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114544,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114545,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114546,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114547,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114548,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114549,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114550,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114551,acyc_5000-15.txt,5000,75163,1200,0,,0
h2,114552,acyc_5000-15.txt,5000,75163,1000,0,,0
h2,114553,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114554,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114555,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114556,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114557,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114558,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114559,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114560,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114561,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114562,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114563,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114564,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114565,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114566,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114567,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114568,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114569,acyc_5000-15.txt,5000,75163,1700,0,,0
h2,114570,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114571,acyc_5000-15.txt,5000,75163,900,0,,0
h2,114572,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114573,acyc_5000-15.txt,5000,75163,800,0,,0
h2,114574,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114575,acyc_5000-15.txt,5000,75163,1300,0,,0
h2,114576,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114577,acyc_5000-15.txt,5000,75163,700,0,,0
h2,114578,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114579,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114580,acyc_5000-15.txt,5000,75163,400,0,,0
h2,114581,acyc_5000-15.txt,5000,75163,600,0,,0
h2,114582,acyc_5000-15.txt,5000,75163,500,0,,0
h2,114583,acyc_5000-15.txt,5000,75163,400,0,,0
